INBR,Name,Name kurz,DS100,Kategorie
8004246,Neu Isenburg,Neu Isenburg,FNIS,4
8006730,Neu-Ulm,Neu-Ulm,MNM,4
8012436,Neu Wokern,Neu Wokern,WNWO,6
8004247,Neu Wulmstorf,Neu Wulmstorf,ANWF,6
8004250,Neubäu,Neubäu,NNAE,6
8004251,Beckum-Neubeckum,Beckum-Neubeckum,ENBM,4
8004252,Neubiberg,Neubiberg,MNB,4
8010241,Neubrandenburg,Neubrandenburg,WN,3
8004253,Neubrücke (Nahe),Neubrücke (Nahe),SNBR,4
8012438,Neubukow,Neubukow,WNB,6
8004254,Neuburg (Donau),Neuburg (Donau),MNBD,5
8004256,Neuburg (Kammel),Neuburg (Kammel),MNBK,6
8004258,Neudenau,Neudenau,TND,6
8010242,Neudietendorf,Neudietendorf,UND,4
8012443,Neue Schenke,Neue Schenke,UNS,7
8004268,Neuendettelsau,Neuendettelsau,NNDU,7
8012445,Teichland,Teichland,BT,6
8081020,Neuenhagen (b Berlin),Neuenhagen (b Berlin),BNG,6
8004271,Neuenkirchen (Oldb),Neuenkirchen (Oldb),HNKO,6
8000267,Neuenmarkt-Wirsberg,Neuenmarkt-Wirsberg,NNE,4
8004273,Neuenrade,Neuenrade,ENRA,7
8004276,Neuenstein,Neuenstein,TNN,6
8004279,Neufahrn (b Freising),Neufahrn (b Freising),MNF,4
8000688,Neufahrn (Niederbay),Neufahrn (Niederbay),MNFR,5
8012454,Neugersdorf,Neugersdorf,DNF,6
8004249,Neugilching,Neugilching,MNGH,5
8004284,Neuhaus (Pegnitz),Neuhaus (Pegnitz),NNP,4
8012456,Neuhausen,Neuhausen,BNH,6
8004295,Neuhof (Kr Fulda),Neuhof (Kr Fulda),FNF,5
8012458,Neuhof (b Zossen),Neuhof (b Zossen),BNE,6
8010243,Neukieritzsch,Neukieritzsch,LNK,4
8012460,Neukirch (Lausitz) Ost,Neukirch (Lausitz) Ost,DNKO,6
8010400,Neukirch (Lausitz) West,Neukirch (Lausitz) West,DNKW,6
8000269,Neukirchen (b Sulzb),Neukirchen (b Sulzb),NNS,5
8004297,Haunetal-Neukirchen,Haunetal-Neukirchen,FNK,6
8012463,Neukirchen-Wyhra,Neukirchen-Wyhra,LNWY,7
8004302,Neukloster (Kr Stade),Neukloster (Kr Stade),ANL,6
8004304,Neulußheim,Neulußheim,RNL,5
8010244,Neumark (Sachs),Neumark (Sachs),DNM,6
8004305,Neumarkt (Oberpf),Neumarkt (Oberpf),NNT,3
8012465,Neumühle (Elster),Neumühle (Elster),UNME,6
8000271,Neumünster,Neumünster,AN,2
8012467,Neundorf (Anh),Neundorf (Anh),LN,7
8012468,Neunhofen,Neunhofen,UNH,7
8004313,Neunkirchen (Kr Siegen),Neunkirchen (Kr Siegen),ENK,6
8000272,Neunkirchen (Saar) Hbf,Neunkirchen (Saar) Hbf,SNK,3
8004312,Neunkirchen (Saar)-Wellesweiler,Neunkirchen (Saar)-Wellesweiler,SNKW,5
8004310,Neunkirchen a Sand,Neunkirchen a Sand,NNKS,5
8012469,Neupetershain,Neupetershain,BNP,6
8010175,Neuruppin Rheinsberger Tor,Neuruppin Rheinsberger Tor,WNRR,6
8012470,Neusalza-Spremberg,Neusalza-Spremberg,DNP,6
8004318,Neusäß,Neusäß,MNES,5
8004319,Neuses (b Kronach),Neuses (b Kronach),NNEU,6
8004321,Neusorg,Neusorg,NNSG,6
8012471,Neusörnewitz,Neusörnewitz,DNZ,6
8004320,Neuss Am Kaiser,Neuss Am Kaiser,KNAK,5
8000274,Neuss Hbf,Neuss Hbf,KN,2
8004316,Neuss Rheinparkcenter,Neuss Rheinparkcenter,KNRC,5
8004317,Neuss Süd,Neuss Süd,KNSD,6
8004323,Neustadt (Aisch) Bahnhof,Neustadt (Aisch) Bahnhof,NNA,4
8004325,Neustadt (b Coburg),Neustadt (b Coburg),NNU,6
8004326,Neustadt (Donau),Neustadt (Donau),MND,6
8010248,Neustadt (Dosse),Neustadt (Dosse),WNS,5
8004327,Neustadt (Holst),Neustadt (Holst),ANT,6
8004328,Neustadt (Kr Marburg),Neustadt (Kr Marburg),FNSM,5
8012472,Neustadt (Orla),Neustadt (Orla),UNU,6
8010249,Neustadt (Sachs),Neustadt (Sachs),DNE,6
8004331,Neustadt (Schwarzw),Neustadt (Schwarzw),RNSS,5
8004332,Neustadt (Waldnaab),Neustadt (Waldnaab),NNW,7
8004489,Neustadt-Böbig,Neustadt-Böbig,RNBO,4
8000275,Neustadt (Weinstr) Hbf,Neustadt (Weinstr) Hbf,RN,2
8004322,Neustadt a Rübenberge,Neustadt a Rübenberge,HNRU,4
8012474,Neustadt-Glewe,Neustadt-Glewe,WNG,6
8004333,Neustadt-Hohenacker,Neustadt-Hohenacker,TNHO,5
8010250,Neustrelitz Hbf,Neustrelitz Hbf,WNT,4
8012475,Neutrebbin,Neutrebbin,BNTB,6
8000276,Neuwied,Neuwied,KNE,3
8006750,Neuwiedenthal,Neuwiedenthal,ANWS,4
8004338,Neuwirtshaus (Porscheplatz),Neuwirtshaus (Porscheplatz),TNW,4
8012479,Neuzelle,Neuzelle,BNZ,5
8004340,Velbert-Neviges,Velbert-Neviges,ENV,5
8000277,Nidda,Nidda,FND,5
8004343,Niebüll,Niebüll,ANB,3
8004344,Niedaltdorf,Niedaltdorf,SNID,7
8004345,Nieder Flörsheim-Dalsheim,Nieder Flörsheim-Dalsheim,FNFD,6
8004348,Nieder Ohmen,Nieder Ohmen,FNO,6
8004349,Nieder Olm,Nieder Olm,FNOL,6
8004350,Mühltal,Mühltal,FNR,6
8004351,Rodgau-Nieder Roden,Rodgau-Nieder Roden,FNRO,5
8004353,Nieder Wöllstadt,Nieder Wöllstadt,FNRW,5
8012482,Niederau,Niederau,DNDR,6
8004363,Niederbiegen,Niederbiegen,TNB,6
8012483,Niederbobritzsch,Niederbobritzsch,DNBO,6
8004364,Niederbrechen,Niederbrechen,FNCH,5
8004366,Niederdollendorf,Niederdollendorf,KND,5
8004367,Niederdorfelden,Niederdorfelden,FNIE,6
8004369,Niederdresselndorf,Niederdresselndorf,ENID,7
8004373,Niedererbach,Niedererbach,FNIB,7
8012485,Niederfinow,Niederfinow,WNW,6
8012487,Niedergörsdorf,Niedergörsdorf,LNF,6
8004376,Niederhadamar,Niederhadamar,FNHD,7
8004379,Niederheimbach,Niederheimbach,FNDH,6
8004380,Niederhöchstadt,Niederhöchstadt,FNH,5
8004381,Niederhövels,Niederhövels,ENDV,6
8004382,Niederjosbach,Niederjosbach,FNJ,4
8000278,Niederlahnstein,Niederlahnstein,KNL,4
8012489,Niederlehme,Niederlehme,BNDL,7
8004391,Niederlindhart,Niederlindhart,MNLH,6
8004392,Niederlinxweiler,Niederlinxweiler,SNDL,5
8004393,Mendig,Mendig,KNME,6
8004395,Niedermittlau,Niedermittlau,FNMI,5
8004396,Niedermohr,Niedermohr,SNDM,6
8012490,Niederndodeleben,Niederndodeleben,LNR,6
8004400,Niedernhausen (Taunus),Niedernhausen (Taunus),FNSD,4
8012491,Niederoderwitz,Niederoderwitz,DNOW,6
8012492,Gernrode-Niederorschel,Gernrode-Niederorschel,UNDO,6
8012493,Niederpöllnitz,Niederpöllnitz,UNP,6
8004401,Niederraunau,Niederraunau,MNRU,7
8004404,Niederroth,Niederroth,MNRO,7
8012494,Niedersachswerfen,Niedersachswerfen,UNIW,6
8004405,Niederscheld (Dillkr) Süd,Niederscheld (Dillkr) Süd,FNDS,6
8004406,Niederschelden,Niederschelden,ENDN,5
8004407,Niederschelden Nord Hp,Niederschelden Nord Hp,ENDO,7
8012497,Niederschlottwitz,Niederschlottwitz,DNDS,7
8012498,Niederschmalkalden,Niederschmalkalden,UNSK,7
8004409,Niederselters,Niederselters,FNS,6
8000273,Muldenberg Floßplatz,Muldenberg Floßplatz,DMBH,7
8012500,Niederspier,Niederspier,UNI,7
8004413,Niederstotzingen,Niederstotzingen,TNS,6
8012502,Niedertrebra,Niedertrebra,UNTA,6
8004415,Vellmar-Niedervellmar,Vellmar-Niedervellmar,FNV,6
8004417,Niederwalgern,Niederwalgern,FNL,5
8004418,Niederwalluf,Niederwalluf,FNWF,5
8012503,Niederwartha,Niederwartha,DNI,6
8004420,Niederweimar,Niederweimar,FNDW,6
8010253,Niederwiesa,Niederwiesa,DNR,5
8012504,Niederwillingen,Niederwillingen,UNWL,7
8004423,Niederwinden,Niederwinden,RNID,6
8012505,Niederwürschnitz,Niederwürschnitz,DNWZ,7
8004424,Niederzeuzheim,Niederzeuzheim,FNIZ,6
8004425,Niefern,Niefern,TNF,5
8012506,Niemberg,Niemberg,LNM,6
8004426,Münster-Häger,Münster-Häger,ENBE,6
8012507,Nienburg (Saale),Nienburg (Saale),LNB,7
8000279,Nienburg (Weser),Nienburg (Weser),HNBG,3
8010254,Nienhagen (b Halberstadt),Nienhagen (b Halberstadt),LNHG,7
8004430,Velbert-Nierenhof,Velbert-Nierenhof,ENIR,6
8004432,Nierstein,Nierstein,FNIR,5
8013493,Niesky,Niesky,BNY,6
8004433,Nieukerk,Nieukerk,KNIK,6
8004434,Nievenheim,Nievenheim,KNIV,6
8004435,Nievern,Nievern,FNIV,6
8089078,Berlin-Nikolassee,Berlin-Nikolassee,BNIS,4
8004438,Nittel,Nittel,SNI,6
8012509,Nöbdenitz,Nöbdenitz,DNB,6
8004444,Nohen,Nohen,SNON,7
8012511,Nohra (Weimar),Nohra (Weimar),UNOH,7
8012512,Nohra (Wipper),Nohra (Wipper),UNA,6
8089026,Berlin Nöldnerplatz,Berlin Nöldnerplatz,BNPL,5
8004446,Nonnenhorn,Nonnenhorn,MNHN,6
8004448,Bönen-Nordbögge,Bönen-Nordbögge,ENOB,6
8004449,Norddeich,Norddeich,HND,6
8007768,Norddeich Mole,Norddeich Mole,HNDM,4
8000800,Norden,Norden,HNN,5
8004451,Nordendorf,Nordendorf,MNOD,5
8004452,Nordenham,Nordenham,HNO,6
8004456,Nordhastedt,Nordhastedt,ANH,7
8010256,Nordhausen,Nordhausen,UN,3
8012516,Nordhausen-Salza,Nordhausen-Salza,UNSA,7
8004458,Nordheim (Württ),Nordheim (Württ),TNO,6
8004460,Nordholz,Nordholz,ANZ,6
8000280,Nördlingen,Nördlingen,MNL,5
8000282,Nordstemmen,Nordstemmen,HNOS,5
8004461,Nordwalde,Nordwalde,ENOW,6
8004462,Norf,Norf,KNO,5
8004463,Norheim,Norheim,SNOR,6
8004464,Norsingen,Norsingen,RNO,6
8004441,Nörten-Hardenberg,Nörten-Hardenberg,HNTH,5
8000283,Northeim (Han),Northeim (Han),HN,3
8004466,Nortorf,Nortorf,ANF,6
8004490,Nufringen,Nufringen,TNUF,5
8000284,Nürnberg Hbf,Nürnberg Hbf,NN,1
8004469,Nürnberg Nordost,Nürnberg Nordost,NNRO,6
8004471,Nürnberg Ost,Nürnberg Ost,NNO,5
8004473,Nürnberg Rothenburger Straße,Nürnberg Rothenburger Straße,NNRS,5
8004442,Nürnberg-Dürrenhof,Nürnberg-Dürrenhof,NDHF,5
8004476,Nürnberg-Dutzendteich,Nürnberg-Dutzendteich,NDTH,5
8004477,Nürnberg-Eibach,Nürnberg-Eibach,NNEI,5
8004478,Nürnberg-Erlenstegen,Nürnberg-Erlenstegen,NNER,6
8004493,Nürnberg-Frankenstadion,Nürnberg-Frankenstadion,NSTD,4
8005304,Nürnberg-Gleißhammer,Nürnberg-Gleißhammer,NGLH,5
8004480,Nürnberg-Laufamholz,Nürnberg-Laufamholz,NNLH,5
8004481,Nürnberg-Mögeldorf,Nürnberg-Mögeldorf,NNMO,6
8004470,Nürnberg-Ostring,Nürnberg-Ostring,NNOS,5
8004491,Nürnberg-Rehhof,Nürnberg-Rehhof,NNRH,6
8004483,Nürnberg-Reichelsdorf,Nürnberg-Reichelsdorf,NNRE,5
8004484,Nürnberg-Sandreuth,Nürnberg-Sandreuth,NNSR,6
8004485,Nürnberg-Schweinau,Nürnberg-Schweinau,NNSW,6
8004486,Nürnberg-Stein,Nürnberg-Stein,NNST,5
8004488,Nürtingen,Nürtingen,TNU,3
8004497,Ober Ramstadt,Ober Ramstadt,FORA,6
8000285,Rödermark-Ober Roden,Rödermark-Ober Roden,FORD,4
8004499,Ober-Widdersheim,Ober-Widdersheim,FOW,6
8004496,Oberaichen,Oberaichen,TOAI,5
8004503,Oberammergau,Oberammergau,MOA,6
8004504,Oberasbach,Oberasbach,NOA,6
8004506,Oberau,Oberau,MOU,6
8004507,Oberaudorf,Oberaudorf,MOD,5
8004513,Oberbettingen-Hillesheim,Oberbettingen-Hillesheim,SOH,6
8004514,Oberbillig,Oberbillig,SOG,6
8004515,Oberbimbach,Oberbimbach,FOBA,6
8004517,Oberboihingen,Oberboihingen,TOBB,6
8004518,Oberbrechen,Oberbrechen,FOB,6
8004521,Oberdachstetten,Oberdachstetten,NON,6
8004523,Schöneck-Oberdorfelden,Schöneck-Oberdorfelden,FOBD,6
8004525,Oberelchingen,Oberelchingen,TOLC,7
8004527,Obererbach,Obererbach,KOE,7
8004528,Oberesslingen,Oberesslingen,TOES,3
8004529,Oberferrieden,Oberferrieden,NOB,6
8004531,Obergries,Obergries,MOGS,7
8004532,Obergriesbach,Obergriesbach,MOGB,6
8012524,Obergrunstedt,Obergrunstedt,UOGR,7
8004533,Oberhaid,Oberhaid,NOH,5
8004538,Dreikirchen,Dreikirchen,FOHS,7
8000286,Oberhausen Hbf,Oberhausen Hbf,EOB,2
8004540,Oberhausen-Holten,Oberhausen-Holten,EOHT,5
8004541,Oberhausen-Osterfeld Süd,Oberhausen-Osterfeld Süd,EOS,6
8004542,Oberhausen-Sterkrade,Oberhausen-Sterkrade,EOSD,5
8012526,Oberholz,Oberholz,LOH,7
8004545,Oberkirch,Oberkirch,ROB,5
8004546,Oberkirch Koehlersiedlung,Oberkirch Koehlersiedlung,ROBK,7
8004549,Oberkochen,Oberkochen,TON,6
8000287,Oberkotzau,Oberkotzau,NOKP,5
8004550,Oberlahnstein,Oberlahnstein,KOL,5
8012527,Oberlauscha,Oberlauscha,UOLA,7
8004553,Oberlenningen,Oberlenningen,TOL,6
8012528,Oberlichtenau,Oberlichtenau,DOBL,6
8004554,Oberlindhart,Oberlindhart,MOLH,7
8004555,Oberlinxweiler,Oberlinxweiler,SOW,6
8004557,Obermohr,Obermohr,SOBM,6
8004563,Oberndorf (Neckar),Oberndorf (Neckar),TOB,6
8004567,Obernhof (Lahn),Obernhof (Lahn),FOBH,6
8010259,Oberoderwitz,Oberoderwitz,DOZ,6
8012530,Oberoderwitz Oberdorf,Oberoderwitz Oberdorf,DOZO,7
8004571,Oberottmarshausen,Oberottmarshausen,MOMN,7
8012532,Oberröblingen (Helme),Oberröblingen (Helme),UOR,6
8012533,Oberrohn,Oberrohn,UORO,6
8012534,Oberrothenbach,Oberrothenbach,DOH,7
8004577,Oberschefflenz,Oberschefflenz,ROSC,6
8004580,Oberschleißheim,Oberschleißheim,MOSM,4
8012535,Oberschlottwitz,Oberschlottwitz,DOSC,7
8012537,Obersdorf,Obersdorf,BOB,7
8004583,Obersinn,Obersinn,NOBS,6
8089079,Berlin Oberspree,Berlin Oberspree,BOSP,6
8004584,Oberstaufen,Oberstaufen,MOSF,6
8004585,Oberstdorf,Oberstdorf,MOF,3
8004589,Wildeck-Obersuhl,Wildeck-Obersuhl,FOBS,6
8004592,Obertraubling,Obertraubling,NOT,5
8004593,Obertshausen (Kr Offenbach),Obertshausen (Kr Offenbach),FOTS,5
8004596,Oberursel (Taunus),Oberursel (Taunus),FOU,4
8004597,Vellmar-Obervellmar,Vellmar-Obervellmar,FOV,4
8012540,Obervogelgesang (Kr Pirna),Obervogelgesang (Kr Pirna),DOG,6
8012541,Oberweimar,Oberweimar,UOB,7
8004453,Oberwerrn,Oberwerrn,NOBW,6
8004601,Oberwesel,Oberwesel,FOBW,4
8004603,Oberwinden,Oberwinden,ROD,6
8004604,Oberwinter,Oberwinter,KOWI,5
8004605,Oberzell,Oberzell,TOBZ,6
8004609,Ochenbruck,Ochenbruck,NOK,5
8004610,Westerstede-Ocholt,Westerstede-Ocholt,HOCH,5
8000818,Ochsenfurt,Ochsenfurt,NOF,5
8012546,Ochtmersleben,Ochtmersleben,LOL,6
8004613,Ochtrup,Ochtrup,EOP,5
8004616,Swisttal-Odendorf,Swisttal-Odendorf,KODE,6
8012549,Oderin,Oderin,BOD,6
8010261,Oebisfelde,Oebisfelde,LOE,5
8012550,Oederan,Oederan,DOR,6
8012551,Oegeln,Oegeln,BOEG,7
8012552,Oehna,Oehna,LOEH,6
8004626,Oelde,Oelde,EOEL,4
8012553,Oelsnitz (Erzgeb),Oelsnitz (Erzgeb),DOE,7
8012554,Oelsnitz (Vogtl),Oelsnitz (Vogtl),DOV,6
8004629,Oerlenbach,Oerlenbach,NOER,6
8004630,Oerlinghausen,Oerlinghausen,EOER,6
8012555,Oertzenhof,Oertzenhof,WOE,7
8004635,Oestrich-Winkel,Oestrich-Winkel,FOE,6
8004642,Oeventrop,Oeventrop,EOVP,6
8004643,Offenau,Offenau,ROU,6
8000349,Offenbach (Main) Hbf,Offenbach (Main) Hbf,FO,4
8004645,Offenbach (Main) Ost,Offenbach (Main) Ost,FOO,3
8004647,Offenbach-Bieber,Offenbach-Bieber,FOBI,5
8000290,Offenburg,Offenburg,RO,2
8004652,Offensen (Kr Northeim),Offensen (Kr Northeim),HOFN,7
8004653,Dreieich-Offenthal,Dreieich-Offenthal,FOFF,6
8004654,Offingen,Offingen,MOFF,6
8004658,Oftersheim,Oftersheim,ROFH,4
8005675,Starnberg-Nord,Starnberg-Nord,MSNO,4
8004661,Ohlsdorf,Ohlsdorf,AOP,4
8004662,Ohlstadt,Ohlstadt,MOH,6
8004623,Öhringen Hbf,Öhringen Hbf,TOE,5
8004664,Okarben,Okarben,FOK,5
8004665,Oker,Oker,HOK,5
8003330,Köln/Bonn Flughafen,Köln/Bonn Flughafen,KFKB,3
8004667,Olching,Olching,MOL,4
8004669,Oldenburg (Holst),Oldenburg (Holst),AOL,6
8000291,Oldenburg (Oldb) Hbf,Oldenburg (Oldb) Hbf,HOLD,2
8004668,Oldenbüttel,Oldenbüttel,HOLB,6
8004674,Olpe,Olpe,EOLP,6
8004676,Olsberg,Olsberg,EOLS,5
8004677,Olsbrücken,Olsbrücken,SOU,6
8000853,Opladen,Opladen,KOPL,3
8004679,Oppenau,Oppenau,ROP,6
8004680,Oppenheim,Oppenheim,FOPP,5
8004681,Oppenweiler (Württ),Oppenweiler (Württ),TOP,6
8012563,Oppurg,Oppurg,UOG,7
8013487,Oranienburg,Oranienburg,BOR,3
8089027,Berlin Oranienburger Straße,Berlin Oranienburger Straße,BORS,4
8010264,Orlamünde,Orlamünde,UO,6
8004683,Orschweier,Orschweier,RORW,5
8012565,Ortrand,Ortrand,BORT,6
8013461,Oschatz,Oschatz,DOT,5
8010266,Oschersleben (Bode),Oschersleben (Bode),LO,6
8004689,Osnabrück Altstadt,Osnabrück Altstadt,HOHT,4
8000294,Osnabrück Hbf,Osnabrück Hbf,HO,2
8012567,Oßmannstedt,Oßmannstedt,UOM,6
8012568,Osterburg,Osterburg,LOB,6
8000295,Osterburken,Osterburken,TO,4
8004700,Osterhofen (Niederbay),Osterhofen (Niederbay),NOS,5
8004701,Osterhofen (Oberbay),Osterhofen (Oberbay),MOSH,7
8004702,Osterholz-Scharmbeck,Osterholz-Scharmbeck,HOSS,4
8004703,Ostermünchen,Ostermünchen,MOM,6
8012570,Osternienburg,Osternienburg,LOST,6
8004706,Osterspai,Osterspai,KOSS,6
8004707,Osterstedt,Osterstedt,AODT,7
8004709,Osterwald,Osterwald,HOTW,7
8012572,Osterweddingen,Osterweddingen,LON,6
8004712,Ostheim (b Butzbach),Ostheim (b Butzbach),FOM,5
8004713,Ostheim (Kr Hanau),Ostheim (Kr Hanau),FOS,6
8004714,Osthofen,Osthofen,FOHF,4
8011162,Berlin Ostkreuz,Berlin Ostkreuz,BOK,3
8012576,Ostrau,Ostrau,DOU,6
8012583,Graal-Müritz,Graal-Müritz,WGM,6
8012582,Rostock Torfbrücke,Rostock Torfbrücke,WGMS,7
8005080,Rickling,Rickling,ARL,6
8004719,Othmarschen,Othmarschen,AOH,4
8004636,Ötigheim,Ötigheim,ROH,5
8004637,Ötisheim,Ötisheim,TOET,6
8004720,Höxter-Ottbergen,Höxter-Ottbergen,HOTT,6
8012593,Ottendorf (b Mittweida),Ottendorf (b Mittweida),DOF,6
8012594,Ottendorf-Okrilla Hp,Ottendorf-Okrilla Hp,DOK,7
8012595,Ottendorf-Okrilla Nord,Ottendorf-Okrilla Nord,DON,6
8012596,Ottendorf-Okrilla Süd,Ottendorf-Okrilla Süd,DOS,6
8004723,Ottenhofen (Oberbay),Ottenhofen (Oberbay),MONH,5
8004724,Ottenhofen-Bergel,Ottenhofen-Bergel,NOBE,7
8004725,Ottensoos,Ottensoos,NOTS,6
8004726,Otterfing,Otterfing,MOTF,5
8004727,Otterndorf,Otterndorf,AOF,6
8004728,Ottersberg (Han),Ottersberg (Han),AOBG,5
8004640,Offenbach-Waldhof,Offenbach-Waldhof,FOWH,5
8012597,Otterwisch,Otterwisch,LOTW,7
8004731,Otting-Weilheim,Otting-Weilheim,MOTW,5
8004733,Ottobrunn,Ottobrunn,MOBR,5
8000875,Ottweiler (Saar),Ottweiler (Saar),SOTW,5
8004735,Otze,Otze,HOTZ,6
8012599,Ovelgünne,Ovelgünne,LOV,6
8004739,Overath,Overath,KOV,5
8004740,Owen (Teck),Owen (Teck),TOW,7
8004741,Owschlag,Owschlag,AOS,5
8004742,Oy-Mittelberg,Oy-Mittelberg,MOYM,6
8000297,Paderborn Hbf,Paderborn Hbf,EPD,2
8004744,Paderborn Kasseler Tor,Paderborn Kasseler Tor,EPDK,6
8004745,Paderborn Nord,Paderborn Nord,EPDN,6
8004746,Paffendorf,Paffendorf,KPFF,6
8004747,Paindorf,Paindorf,MPD,6
8004748,Palzem,Palzem,SPZ,6
8004749,Pankofen,Pankofen,NPK,6
8089081,Berlin-Pankow-Heinersdorf,Berlin-Pankow-Heinersdorf,BPHD,5
8004750,Pansdorf,Pansdorf,APF,6
8004751,Papenburg (Ems),Papenburg (Ems),HPAP,4
8012603,Papendorf,Papendorf,WPF,6
8011113,Berlin Südkreuz,Berlin Südkreuz,BPAF,1
8012604,Papiermühle (Stadtr),Papiermühle (Stadtr),UPM,6
8012605,Kunersdorf,Kunersdorf,BPA,6
8004753,Pappenheim,Pappenheim,MPP,6
8010267,Parchim,Parchim,WPM,6
8012609,Parkentin,Parkentin,WPA,7
8004755,Parsberg,Parsberg,NPB,4
8004756,Partenstein,Partenstein,NPAR,6
8010268,Pasewalk,Pasewalk,WP,4
8012610,Pasewalk Ost,Pasewalk Ost,WPO,7
8000298,Passau Hbf,Passau Hbf,NPA,3
8012611,Passow (Uckermark),Passow (Uckermark),WPS,6
8012614,Paulinenaue,Paulinenaue,WPAU,6
8012615,Paulinzella,Paulinzella,UPA,7
8004758,Pechbrunn,Pechbrunn,NPE,6
8005370,Paderborn Schloß Neuhaus,Paderborn Schloß Neuhaus,ESNS,7
8010269,Pegau,Pegau,LPG,6
8004759,Pegnitz,Pegnitz,NPZ,4
8004760,Peine,Peine,HP,5
8004761,Peiß,Peiß,MPEI,7
8012619,Peißen,Peißen,LPE,6
8004762,Peißenberg,Peißenberg,MPBG,6
8004763,Peißenberg Nord,Peißenberg Nord,MPBN,6
8004764,Peiting Nord,Peiting Nord,MPTN,6
8004765,Peiting Ost,Peiting Ost,MPTO,6
8012621,Peitz Ost,Peitz Ost,BPO,6
8004767,Penzberg,Penzberg,MPZ,6
8004770,Perkam,Perkam,MPRM,7
8004771,Perl,Perl,SPE,6
8012622,Perleberg,Perleberg,WPB,6
8012623,Petergrube,Petergrube,LPB,7
8004774,Petersaurach,Petersaurach,NPET,7
8012627,Petershagen (Uckermark),Petershagen (Uckermark),WPE,6
8081150,Petershagen Nord,Petershagen Nord,BPEN,6
8012628,Petershain,Petershain,BPE,7
8004775,Petershausen (Oberbay),Petershausen (Oberbay),MPE,3
8012629,Petersroda,Petersroda,LPRO,6
8004780,Pfaffenhausen,Pfaffenhausen,MPFH,7
8004781,Pfaffenhofen (Ilm),Pfaffenhofen (Ilm),MPF,5
8004905,Quelle-Kupferheide,Quelle-Kupferheide,EQLK,7
8005943,Überlingen-Nußdorf,Überlingen-Nußdorf,RUEN,6
8004784,Pfalzel,Pfalzel,SPF,5
8004788,Worms-Pfeddersheim,Worms-Pfeddersheim,FPD,6
8004796,Pflaumloch,Pflaumloch,TPF,7
8000299,Pforzheim Hbf,Pforzheim Hbf,TPH,2
8004803,Pfreimd,Pfreimd,NPD,6
8005479,Schweinfurt-Mitte,Schweinfurt-Mitte,NSMT,6
8004806,Pfronten-Ried,Pfronten-Ried,MPFD,6
8004807,Pfronten-Steinach,Pfronten-Steinach,MPFS,6
8004809,Pfronten-Weißbach,Pfronten-Weißbach,MPFW,6
8004813,Philippsburg (Baden),Philippsburg (Baden),RPB,5
8002562,Ottensen,Ottensen,AAS O,5
8004814,Philippsheim,Philippsheim,SPI,6
8004815,Piding,Piding,MPI,5
8012636,Pillgram,Pillgram,BPIL,6
8004819,Pinneberg,Pinneberg,AP,3
8012637,Pinnow (Uckermark),Pinnow (Uckermark),WPIN,6
8004820,Pinzberg,Pinzberg,NPI,7
8012639,Pirk,Pirk,DPK,7
8004822,Pirmasens Hbf,Pirmasens Hbf,SPS,5
8000876,Pirmasens Nord,Pirmasens Nord,SPSN,4
8010272,Pirna,Pirna,DPI,4
8012640,Pirna-Copitz,Pirna-Copitz,DPIC,6
8010273,Plaaz,Plaaz,WPZ,6
8004826,Plaidt,Plaidt,KPL,6
8004827,Planegg (Krailling),Planegg (Krailling),MPL,4
8089030,Berlin Plänterwald,Berlin Plänterwald,BPWA,4
8012643,Plate (Meckl),Plate (Meckl),WPLM,6
8000301,Plattling,Plattling,NPL,3
8010274,Plaue (Thür),Plaue (Thür),UPL,5
8010275,Plauen (Vogtl) ob Bf,Plauen (Vogtl) ob Bf,DP,3
8012646,Plauen (Vogtl) West,Plauen (Vogtl) West,DPW,6
8004835,Pleinfeld,Pleinfeld,NPLF,4
8012650,Plessa,Plessa,BP,6
8004838,Plettenberg,Plettenberg,EPLT,4
8000302,Plochingen,Plochingen,TP,2
8004841,Plön,Plön,APLN,6
8004842,Plüderhausen,Plüderhausen,TPL,4
8012651,Plüschow,Plüschow,WPSW,7
8089031,Berlin Poelchaustraße,Berlin Poelchaustraße,BPOE,5
8004851,Poggenhagen,Poggenhagen,HPOG,6
8004853,Poikam,Poikam,NPOI,6
8004854,Poing,Poing,MPO,5
8012654,Pölchow,Pölchow,WPOE,6
8004847,Pölling,Pölling,NPG,6
8004858,Pommelsbrunn,Pommelsbrunn,NPMH,6
8004859,Pommern (Mosel),Pommern (Mosel),SPOM,6
8012660,Pommritz,Pommritz,DPOM,6
8012661,Ponitz,Ponitz,DPO,6
8012656,Pönitz (b Leipzig),Pönitz (b Leipzig),LPOE,6
8004848,Pönitz (Holst),Pönitz (Holst),APN,6
8004862,Poppenbüttel,Poppenbüttel,APB,5
8004865,Poppenhausen,Poppenhausen,NPOP,6
8012662,Porschdorf (Kr Pirna),Porschdorf (Kr Pirna),DPSC,7
8012663,Porstendorf,Porstendorf,UPF,6
8004868,Porta Westfalica,Porta Westfalica,HPTA,4
8004869,Porz (Rhein),Porz (Rhein),KPR,4
8004873,Porz-Wahn,Porz-Wahn,KPW,4
8006575,Wülfrath-Aprath,Wülfrath-Aprath,EWAP,5
8004849,Pösing,Pösing,NPOE,6
8004874,Possenhofen,Possenhofen,MPH,4
8012657,Pößneck ob Bf,Pößneck ob Bf,UPS,6
